FREQ,Frequenza,REF_AREA,Territorio,DATA_TYPE,Indicatore,MEASURE,Misura,TIME_PERIOD,Osservazione,OBS_STATUS,'Stato dell"'osservazione'
A,Annuale,ITF4,Puglia,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,84.6,,
A,Annuale,ITF4,Puglia,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,84.5,,
A,Annuale,ITF4,Puglia,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,3.9,,
A,Annuale,ITF4,Puglia,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,4.2,,
A,Annuale,ITF4,Puglia,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,0.8,,
A,Annuale,ITF4,Puglia,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,0.8,,
A,Annuale,ITF4,Puglia,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.3,,
A,Annuale,ITF4,Puglia,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.6,,
A,Annuale,ITF4,Puglia,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,5.2,,
A,Annuale,ITF4,Puglia,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,5.6,,
A,Annuale,ITF4,Puglia,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,77.0,,
A,Annuale,ITF4,Puglia,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,76.0,,
A,Annuale,ITF4,Puglia,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,12.3,,
A,Annuale,ITF4,Puglia,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,11.8,,
A,Annuale,ITF5,Basilicata,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,78.7,,
A,Annuale,ITF5,Basilicata,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,78.4,,
A,Annuale,ITF5,Basilicata,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,43.1,,
A,Annuale,ITF5,Basilicata,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,36.7,,
A,Annuale,ITF5,Basilicata,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,82.7,,
A,Annuale,ITF5,Basilicata,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,79.3,,
A,Annuale,ITF5,Basilicata,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,4.2,,
A,Annuale,ITF5,Basilicata,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,5.3,,
A,Annuale,ITF5,Basilicata,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,0.9,,
A,Annuale,ITF5,Basilicata,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.4,,
A,Annuale,ITF5,Basilicata,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.3,,
A,Annuale,ITF5,Basilicata,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.1,,
A,Annuale,ITF5,Basilicata,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,6.5,,
A,Annuale,ITF5,Basilicata,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,7.8,,
A,Annuale,ITF5,Basilicata,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,78.2,,
A,Annuale,ITF5,Basilicata,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,74.7,,
A,Annuale,ITF5,Basilicata,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,10.6,,
A,Annuale,ITF5,Basilicata,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,12.3,,
A,Annuale,ITF6,Calabria,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,77.4,,
A,Annuale,ITF6,Calabria,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,73.9,,
A,Annuale,ITF6,Calabria,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,43.5,,
A,Annuale,ITF6,Calabria,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,37.4,,
A,Annuale,ITF6,Calabria,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,83.5,,
A,Annuale,ITF6,Calabria,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,83.1,,
A,Annuale,ITF6,Calabria,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,2.6,,
A,Annuale,ITF6,Calabria,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,3.7,,
A,Annuale,ITF6,Calabria,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,1.1,,
A,Annuale,ITF6,Calabria,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.0,,
A,Annuale,ITF6,Calabria,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.3,,
A,Annuale,ITF6,Calabria,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.6,,
A,Annuale,ITF6,Calabria,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,5.7,,
A,Annuale,ITF6,Calabria,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,5.9,,
A,Annuale,ITF6,Calabria,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,61.8,,
A,Annuale,ITF6,Calabria,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,64.9,,
A,Annuale,ITF6,Calabria,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,13.6,,
A,Annuale,ITF6,Calabria,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,11.6,,
A,Annuale,ITG,Isole,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,77.1,,
A,Annuale,ITG,Isole,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,77.4,,
A,Annuale,ITG,Isole,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,38.0,,
A,Annuale,ITG,Isole,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,36.7,,
A,Annuale,ITG,Isole,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,81.9,,
A,Annuale,ITG,Isole,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,79.5,,
A,Annuale,ITG,Isole,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,2.9,,
A,Annuale,ITG,Isole,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,3.8,,
A,Annuale,ITG,Isole,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,1.1,,
A,Annuale,ITG,Isole,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.0,,
A,Annuale,ITG,Isole,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.7,,
A,Annuale,ITG,Isole,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,1.1,,
A,Annuale,ITG,Isole,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,7.3,,
A,Annuale,ITG,Isole,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,7.2,,
A,Annuale,ITG,Isole,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,65.9,,
A,Annuale,ITG,Isole,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,65.8,,
A,Annuale,ITG,Isole,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,18.1,,
A,Annuale,ITG,Isole,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,18.9,,
A,Annuale,ITG1,Sicilia,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,77.0,,
A,Annuale,ITG1,Sicilia,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,78.0,,
A,Annuale,ITG1,Sicilia,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,38.1,,
A,Annuale,ITG1,Sicilia,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,36.2,,
A,Annuale,ITG1,Sicilia,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,82.6,,
A,Annuale,ITG1,Sicilia,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,79.7,,
A,Annuale,ITG1,Sicilia,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,2.4,,
A,Annuale,ITG1,Sicilia,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,3.4,,
A,Annuale,ITG1,Sicilia,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,0.9,,
A,Annuale,ITG1,Sicilia,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,1.0,,
A,Annuale,ITG1,Sicilia,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,0.6,,
A,Annuale,ITG1,Sicilia,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,1.3,,
A,Annuale,ITG1,Sicilia,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,7.2,,
A,Annuale,ITG1,Sicilia,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,6.8,,
A,Annuale,ITG1,Sicilia,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,65.4,,
A,Annuale,ITG1,Sicilia,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,65.7,,
A,Annuale,ITG1,Sicilia,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,18.5,,
A,Annuale,ITG1,Sicilia,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,18.9,,
A,Annuale,ITG2,Sardegna,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,77.4,,
A,Annuale,ITG2,Sardegna,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,75.4,,
A,Annuale,ITG2,Sardegna,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,37.9,,
A,Annuale,ITG2,Sardegna,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,38.3,,
A,Annuale,ITG2,Sardegna,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,80.0,,
A,Annuale,ITG2,Sardegna,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,78.8,,
A,Annuale,ITG2,Sardegna,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,4.4,,
A,Annuale,ITG2,Sardegna,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,5.2,,
A,Annuale,ITG2,Sardegna,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,1.5,,
A,Annuale,ITG2,Sardegna,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,0.8,,
A,Annuale,ITG2,Sardegna,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,1.0,,
A,Annuale,ITG2,Sardegna,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,0.6,,
A,Annuale,ITG2,Sardegna,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,7.7,,
A,Annuale,ITG2,Sardegna,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,8.5,,
A,Annuale,ITG2,Sardegna,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,67.3,,
A,Annuale,ITG2,Sardegna,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,66.2,,
A,Annuale,ITG2,Sardegna,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,17.1,,
A,Annuale,ITG2,Sardegna,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,18.8,,
A,Annuale,2,Centro area metropolitana,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,84.2,,
A,Annuale,2,Centro area metropolitana,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,82.7,,
A,Annuale,2,Centro area metropolitana,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,42.5,,
A,Annuale,2,Centro area metropolitana,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,40.3,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,64.5,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,66.6,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,8.8,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,9.1,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,3.1,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,2.7,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,2.9,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,2.4,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,13.6,,
A,Annuale,2,Centro area metropolitana,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,12.4,,
A,Annuale,2,Centro area metropolitana,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,57.5,,
A,Annuale,2,Centro area metropolitana,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,56.6,,
A,Annuale,2,Centro area metropolitana,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,31.0,,
A,Annuale,2,Centro area metropolitana,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,32.1,,
A,Annuale,3,Periferia area metropolitana,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,79.4,,
A,Annuale,3,Periferia area metropolitana,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,80.7,,
A,Annuale,3,Periferia area metropolitana,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,39.7,,
A,Annuale,3,Periferia area metropolitana,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,38.4,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,66.5,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,66.5,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,9.3,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,8.9,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,2.9,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2025,2.2,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2024,1.3,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_CAF,Persone di 3 anni e più per stile alimentare: pranzo al bar,HSC,Per 100 persone con le stesse caratteristiche,2025,1.7,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2024,13.3,,
A,Annuale,3,Periferia area metropolitana,3_LUNCH_WORK,Persone di 3 anni e più per stile alimentare: pranzo sul posto di lavoro,HSC,Per 100 persone con le stesse caratteristiche,2025,12.8,,
A,Annuale,3,Periferia area metropolitana,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2024,59.7,,
A,Annuale,3,Periferia area metropolitana,3_MMEAL_LUNCH,Persone di 3 anni e più per stile alimentare: pasto principale il pranzo,HSC,Per 100 persone con le stesse caratteristiche,2025,57.9,,
A,Annuale,3,Periferia area metropolitana,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2024,26.8,,
A,Annuale,3,Periferia area metropolitana,3_MMEAL_DIN,Persone di 3 anni e più per stile alimentare: pasto principale la cena,HSC,Per 100 persone con le stesse caratteristiche,2025,27.9,,
A,Annuale,6,Fino a 2.000 ab.,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2024,79.7,,
A,Annuale,6,Fino a 2.000 ab.,3_ADEQ_BREAK,Persone di 3 anni e più per stile alimentare: colazione adeguata (con latte e/o del cibo),HSC,Per 100 persone con le stesse caratteristiche,2025,77.0,,
A,Annuale,6,Fino a 2.000 ab.,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2024,38.7,,
A,Annuale,6,Fino a 2.000 ab.,3_MILK_BREAK,Persone di 3 anni e più per stile alimentare: colazione con latte e del cibo,HSC,Per 100 persone con le stesse caratteristiche,2025,35.5,,
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2024,72.6,,
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_HOME,Persone di 3 anni e più per stile alimentare: pranzo in casa,HSC,Per 100 persone con le stesse caratteristiche,2025,74.4,,
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2024,7.7,,
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_CANT,Persone di 3 anni e più per stile alimentare: pranzo in mensa,HSC,Per 100 persone con le stesse caratteristiche,2025,6.7,,
A,Annuale,6,Fino a 2.000 ab.,3_LUNCH_REST,Persone di 3 anni e più per stile alimentare: pranzo al ristorante o trattoria,HSC,Per 100 persone con le stesse caratteristiche,2024,3.0,,
